year,pull_basis,airport,source_market_poo_country,inbound_pax,basis
2024,ND,LDY,DK,29,one-way departures
2024,ND,BHD,HR,165,one-way departures
2024,ND,DUB,SI,747,one-way departures
2024,ND,BHD,IQ,50,one-way departures
2024,ND,DUB,TZ,321,one-way departures
2024,ND,DUB,LB,830,one-way departures
2024,ND,DUB,KY,582,one-way departures
2024,ND,LDY,US,331,one-way departures
2024,ND,BHD,LB,18,one-way departures
2024,ND,DUB,JM,172,one-way departures
2024,ND,BHD,LV,276,one-way departures
2024,ND,BHD,CL,102,one-way departures
2024,ND,DUB,KH,142,one-way departures
2024,ND,DUB,SZ,27,one-way departures
2024,ND,DUB,NA,138,one-way departures
2024,ND,BHD,SA,348,one-way departures
2024,ND,DUB,VC,10,one-way departures
2024,ND,DUB,CU,50,one-way departures
2024,ND,DUB,00,49,one-way departures
2024,ND,BHD,TW,50,one-way departures
2024,ND,BHD,LK,39,one-way departures
2024,ND,DUB,MM,54,one-way departures
2024,ND,DUB,LS,9,one-way departures
2024,ND,LDY,AU,24,one-way departures
2024,ND,BFS,DE,78,one-way departures
2024,ND,DUB,VE,123,one-way departures
2024,ND,BHD,IS,45,one-way departures
2024,ND,DUB,CI,134,one-way departures
2024,ND,DUB,CV,25,one-way departures
2024,ND,BHD,00,8,one-way departures
2024,ND,BHD,KY,76,one-way departures
2024,ND,DUB,BF,39,one-way departures
2024,ND,BHD,KZ,91,one-way departures
2024,ND,BHD,HU,293,one-way departures
2024,ND,DUB,DJ,22,one-way departures
2024,ND,BHD,NO,361,one-way departures
2024,ND,DUB,AZ,223,one-way departures
2024,ND,BHD,TZ,19,one-way departures
2024,ND,BHD,MD,2,one-way departures
2024,ND,BHD,ZM,41,one-way departures
2024,ND,BHD,MA,25,one-way departures
2024,ND,BHD,NA,4,one-way departures
2024,ND,BHD,AZ,20,one-way departures
2024,ND,LDY,TW,2,one-way departures
2024,ND,DUB,MG,67,one-way departures
2024,ND,DUB,SO,61,one-way departures
2024,ND,DUB,FJ,22,one-way departures
2024,ND,DUB,TD,9,one-way departures
2024,ND,BHD,KH,10,one-way departures
2024,ND,LDY,CA,15,one-way departures
2024,ND,LDY,SA,2,one-way departures
2024,ND,BHD,JM,28,one-way departures
2024,ND,BHD,SI,29,one-way departures
2025,ND,DUB,GB,1954851,one-way departures
2025,ND,BHD,GB,299315,one-way departures
2025,ND,DUB,US,852390,one-way departures
2025,ND,BFS,FR,27948,one-way departures
2025,ND,BFS,PT,26036,one-way departures
2025,ND,DUB,DK,42732,one-way departures
2025,ND,DUB,CA,104644,one-way departures
2025,ND,DUB,HR,40991,one-way departures
2025,ND,DUB,LV,15411,one-way departures
2025,ND,DUB,HU,18423,one-way departures
2025,ND,DUB,MA,19520,one-way departures
2025,ND,BFS,LT,7077,one-way departures
2025,ND,DUB,NO,23968,one-way departures
2025,ND,DUB,AU,67527,one-way departures
2025,ND,DUB,MY,4153,one-way departures
2025,ND,DUB,IS,4470,one-way departures
2025,ND,BFS,GR,8009,one-way departures
2025,ND,DUB,JP,11263,one-way departures
2025,ND,BHD,DK,748,one-way departures
2025,ND,BHD,US,12672,one-way departures
2025,ND,DUB,MD,6913,one-way departures
2025,ND,DUB,TW,2529,one-way departures
2025,ND,DUB,SA,3119,one-way departures
2025,ND,DUB,CO,765,one-way departures
2025,ND,DUB,CL,1239,one-way departures
2025,ND,DUB,LB,1746,one-way departures
2025,ND,BHD,AU,2112,one-way departures
2025,ND,DUB,RU,2472,one-way departures
2025,ND,BHD,CA,1531,one-way departures
2025,ND,DUB,SI,912,one-way departures
2025,ND,DUB,SN,187,one-way departures
2025,ND,DUB,AZ,140,one-way departures
2025,ND,BHD,JP,406,one-way departures
2025,ND,DUB,PR,1339,one-way departures
2025,ND,DUB,BM,504,one-way departures
2025,ND,DUB,VE,195,one-way departures
2025,ND,BHD,CL,69,one-way departures
2025,ND,DUB,IQ,463,one-way departures
2025,ND,DUB,UZ,140,one-way departures
2025,ND,DUB,TZ,418,one-way departures
2025,ND,DUB,CU,272,one-way departures
2025,ND,BHD,LB,42,one-way departures
2025,ND,DUB,KY,422,one-way departures
2025,ND,BHD,MY,228,one-way departures
2025,ND,DUB,MM,67,one-way departures
2025,ND,DUB,ZM,378,one-way departures
2025,ND,DUB,JM,124,one-way departures
2025,ND,DUB,ME,176,one-way departures
2025,ND,DUB,KH,172,one-way departures
2025,ND,LDY,IN,38,one-way departures
2025,ND,DUB,KZ,451,one-way departures
2025,ND,BHD,SA,348,one-way departures
2025,ND,DUB,NA,180,one-way departures
2025,ND,LDY,NL,18,one-way departures
2025,ND,BHD,LV,43,one-way departures
2025,ND,DUB,LK,368,one-way departures
2025,ND,DUB,SD,10,one-way departures
2025,ND,DUB,FJ,40,one-way departures
2025,ND,BHD,ZM,33,one-way departures
2025,ND,BHD,NO,258,one-way departures
2025,ND,BHD,KH,20,one-way departures
2025,ND,DUB,LS,69,one-way departures
2025,ND,BHD,NA,11,one-way departures
2025,ND,DUB,CI,136,one-way departures
2025,ND,BHD,MA,12,one-way departures
2025,ND,BHD,KY,19,one-way departures
2025,ND,LDY,NG,5,one-way departures
2025,ND,DUB,GY,74,one-way departures
2025,ND,BHD,IQ,47,one-way departures
2025,ND,BFS,NZ,10,one-way departures
2025,ND,DUB,CV,2,one-way departures
2025,ND,BHD,TW,51,one-way departures
2025,ND,BHD,CO,69,one-way departures
2025,ND,BHD,TZ,33,one-way departures
2025,ND,DUB,TD,19,one-way departures
2025,ND,BHD,SI,48,one-way departures
2025,ND,LDY,SE,3,one-way departures
2025,ND,DUB,SO,75,one-way departures
2025,ND,BHD,IS,39,one-way departures
2025,ND,BHD,HR,70,one-way departures
2025,ND,LDY,SG,6,one-way departures
2025,ND,DUB,MG,20,one-way departures
2025,ND,LDY,ES,22,one-way departures
2025,ND,DUB,GA,0,one-way departures
2025,ND,LDY,PH,3,one-way departures
2025,ND,BHD,PR,22,one-way departures
2025,ND,DUB,VC,9,one-way departures
2013,POO,BFS,KY,13,one-way departures
2013,POO,DUB,BJ,11,one-way departures
2013,POO,BFS,KZ,5,one-way departures
2013,POO,DUB,TG,11,one-way departures
2013,POO,BFS,VE,3,one-way departures
2013,POO,BHD,MR,8,one-way departures
2013,POO,DUB,PW,2,one-way departures
2013,POO,BFS,PR,58,one-way departures
2013,POO,DUB,ML,17,one-way departures
2013,POO,BHD,HT,10,one-way departures
2013,POO,DUB,NU,0,one-way departures
2013,POO,DUB,GU,3,one-way departures
2023,ND,BFS,EG,585,one-way departures
2023,ND,BHD,BH,259,one-way departures
2023,ND,DUB,GQ,37,one-way departures
2023,ND,BHD,EE,34,one-way departures
2023,ND,LDY,DK,8,one-way departures
2023,ND,BHD,UY,14,one-way departures
2023,ND,BHD,CR,19,one-way departures
2023,ND,BFS,NZ,6,one-way departures
2023,ND,BHD,BA,3,one-way departures
2023,ND,BHD,BZ,5,one-way departures
2023,ND,BHD,TC,6,one-way departures
2023,ND,BHD,MK,8,one-way departures
2023,ND,LDY,JM,1,one-way departures
2023,ND,BHD,DM,1,one-way departures
2023,ND,BHD,SR,14,one-way departures
2014,ND,BHD,LY,7,one-way departures
2014,ND,BHD,ML,7,one-way departures
2014,ND,DUB,KN,17,one-way departures
2014,ND,DUB,TL,3,one-way departures
2014,ND,BFS,SG,2,one-way departures
2014,ND,DUB,LC,19,one-way departures
2014,ND,BFS,TT,1,one-way departures
2014,ND,BHD,GL,3,one-way departures
2014,ND,DUB,TG,5,one-way departures
2014,ND,BFS,CN,1,one-way departures
2015,POO,BFS,BG,356,one-way departures
2015,POO,BFS,CY,55,one-way departures
2015,POO,BFS,AT,46,one-way departures
2015,POO,DUB,UZ,16,one-way departures
2015,POO,DUB,SZ,39,one-way departures
2015,POO,BHD,SS,7,one-way departures
2015,POO,BFS,IE,5,one-way departures
2015,POO,BHD,GW,5,one-way departures
2015,POO,BFS,CD,2,one-way departures
2015,POO,BHD,DO,2,one-way departures
2015,POO,BFS,TT,1,one-way departures
2015,POO,LDY,DE,1,one-way departures
2015,POO,DUB,SO,3,one-way departures
2016,ND,BHD,EG,213,one-way departures
2016,ND,DUB,GA,13,one-way departures
2016,ND,DUB,TM,7,one-way departures
2016,ND,BFS,GE,2,one-way departures
2016,ND,BFS,BG,5,one-way departures
2016,ND,BFS,TT,1,one-way departures
2016,ND,BFS,GT,11,one-way departures
2016,ND,DUB,VC,1,one-way departures
2016,ND,BHD,IR,4,one-way departures
2016,ND,BHD,UY,11,one-way departures
2016,ND,BFS,SG,2,one-way departures
2016,ND,BFS,PE,2,one-way departures
2016,ND,BFS,UA,0,one-way departures
2016,ND,BHD,NI,0,one-way departures
2017,ND,BFS,IS,2304,one-way departures
2017,ND,BFS,HR,3618,one-way departures
2017,ND,LDY,US,6,one-way departures
2017,ND,BFS,DK,25,one-way departures
2017,ND,LDY,AU,8,one-way departures
2017,ND,BHD,CM,5,one-way departures
2017,ND,BHD,ST,2,one-way departures
2017,ND,LDY,CA,2,one-way departures
2017,ND,BFS,LK,1,one-way departures
2017,ND,BFS,IQ,4,one-way departures
2017,ND,BHD,SV,3,one-way departures
2017,ND,BFS,BY,0,one-way departures
2018,ND,BFS,AT,774,one-way departures
2018,ND,BHD,PY,16,one-way departures
2018,ND,BFS,KR,5,one-way departures
2018,ND,BFS,SK,3,one-way departures
2018,ND,BHD,GM,6,one-way departures
2018,ND,BFS,CD,2,one-way departures
2018,ND,DUB,AW,5,one-way departures
2018,ND,BFS,SE,2,one-way departures
2018,ND,BHD,BZ,3,one-way departures
2018,ND,DUB,SX,31,one-way departures
2019,ND,BFS,MA,603,one-way departures
2019,ND,BFS,HR,4792,one-way departures
2019,ND,BFS,IQ,11,one-way departures
2019,ND,BFS,SI,2,one-way departures
2019,ND,DUB,CW,3,one-way departures
2019,ND,DUB,AW,6,one-way departures
2019,ND,DUB,PM,3,one-way departures
2019,ND,BHD,CK,1,one-way departures
2019,ND,BHD,SK,3,one-way departures
2019,ND,BFS,CA,12,one-way departures
2019,ND,BFS,NO,1,one-way departures
2019,ND,BHD,AM,21,one-way departures
2019,ND,BFS,TZ,1,one-way departures
2019,ND,BFS,RU,1,one-way departures
2019,ND,DUB,GW,0,one-way departures
2019,ND,LDY,PT,0,one-way departures
2021,ND,BFS,HR,1317,one-way departures
2021,ND,BHD,CM,19,one-way departures
2021,ND,LDY,AU,7,one-way departures
2021,ND,DUB,GM,10,one-way departures
2021,ND,BHD,TN,10,one-way departures
2021,ND,BFS,AU,37,one-way departures
2021,ND,LDY,US,1,one-way departures
2021,ND,BFS,NA,0,one-way departures
2021,ND,BFS,DK,12,one-way departures
2021,ND,BHD,CW,3,one-way departures
2022,ND,DUB,GI,199,one-way departures
2022,ND,DUB,BY,88,one-way departures
2022,ND,BHD,BO,9,one-way departures
2022,ND,BHD,IR,6,one-way departures
2022,ND,LDY,AU,3,one-way departures
2024,ND,BFS,MT,1171,one-way departures
2024,ND,BFS,BE,61,one-way departures
2024,ND,LDY,MA,19,one-way departures
2024,ND,DUB,BY,12,one-way departures
2024,ND,DUB,TJ,13,one-way departures
2024,ND,BFS,ZA,9,one-way departures
2024,ND,LDY,HR,5,one-way departures
2024,ND,LDY,MY,2,one-way departures
2024,ND,DUB,SD,1,one-way departures
2024,ND,LDY,NO,43,one-way departures
2024,ND,LDY,KY,1,one-way departures
2024,ND,LDY,GI,1,one-way departures
2024,ND,BFS,CH,5282,one-way departures
2024,ND,DUB,CF,2,one-way departures
2025,ND,BFS,BA,116,one-way departures
2025,ND,BHD,BM,38,one-way departures
2025,ND,BHD,AZ,27,one-way departures
2025,ND,DUB,DJ,35,one-way departures
2025,ND,BHD,JM,19,one-way departures
2025,ND,DUB,SZ,58,one-way departures
2025,ND,BHD,KZ,25,one-way departures
2025,ND,LDY,AT,8,one-way departures
2025,ND,BHD,00,5,one-way departures
2025,ND,DUB,00,29,one-way departures
2025,ND,BHD,LK,63,one-way departures
2025,ND,BHD,SO,8,one-way departures
2025,ND,DUB,BF,5,one-way departures
2025,ND,BFS,RS,5,one-way departures
2025,ND,LDY,IE,3,one-way departures
2025,ND,LDY,LU,1,one-way departures
2013,POO,BHD,GE,13,one-way departures
2013,POO,BHD,CD,8,one-way departures
2013,POO,DUB,AS,1,one-way departures
2013,POO,BFS,CO,1,one-way departures
2013,POO,BHD,MV,0,one-way departures
2023,ND,LDY,NO,21,one-way departures
2023,ND,BHD,VI,14,one-way departures
2023,ND,BHD,ML,3,one-way departures
2023,ND,LDY,KY,3,one-way departures
